team|date|likes|talking_about|check_ins
 Phoenix Suns|May 2, 2018|1,913,375 - (-115)|3,370 - (+106)|0 - (0)
 Phoenix Suns|May 1, 2018|1,913,490 - (-90)|3,264 - (-246)|0 - (0)
 Phoenix Suns|April 30, 2018|1,913,580 - (-102)|3,510 - (-132)|0 - (0)
 Phoenix Suns|April 29, 2018|1,913,682 - (-65)|3,642 - (-109)|0 - (0)
 Phoenix Suns|April 28, 2018|1,913,747 - (-109)|3,751 - (+144)|0 - (0)
 Phoenix Suns|April 27, 2018|1,913,856 - (-151)|3,607 - (+125)|0 - (0)
 Phoenix Suns|April 26, 2018|1,914,007 - (-121)|3,482 - (-33)|0 - (0)
 Phoenix Suns|April 25, 2018|1,914,128 - (-144)|3,515 - (-80)|0 - (0)
 Phoenix Suns|April 24, 2018|1,914,272 - (-115)|3,595 - (+29)|0 - (0)
 Phoenix Suns|April 23, 2018|1,914,387 - (-122)|3,566 - (-229)|0 - (0)
 Phoenix Suns|April 22, 2018|1,914,509 - (-118)|3,795 - (-701)|0 - (0)
 Phoenix Suns|April 21, 2018|1,914,627 - (-110)|4,496 - (-1,518)|0 - (0)
 Phoenix Suns|April 20, 2018|1,914,737 - (-150)|6,014 - (-1,185)|0 - (0)
 Phoenix Suns|April 19, 2018|1,914,887 - (-154)|7,199 - (-3,699)|0 - (0)
 Phoenix Suns|April 18, 2018|1,915,041 - (-72)|10,898 - (-1,845)|0 - (0)
 Phoenix Suns|April 17, 2018|1,915,113 - (-76)|12,743 - (-2,533)|0 - (0)
 Phoenix Suns|April 16, 2018|1,915,189 - (-49)|15,276 - (-1,291)|0 - (0)
 Phoenix Suns|April 15, 2018|1,915,238 - (-1)|16,567 - (-2,756)|0 - (0)
 Phoenix Suns|April 14, 2018|1,915,239 - (+14)|19,323 - (-8,446)|0 - (0)
 Phoenix Suns|April 13, 2018|1,915,225 - (-59)|27,769 - (-603)|0 - (0)
 Phoenix Suns|April 12, 2018|1,915,284 - (-133)|28,372 - (-284)|0 - (0)
 Phoenix Suns|April 11, 2018|1,915,417 - (-53)|28,656 - (-2,792)|0 - (0)
 Phoenix Suns|April 10, 2018|1,915,470 - (-30)|31,448 - (-1,533)|0 - (0)
 Phoenix Suns|April 9, 2018|1,915,500 - (-29)|32,981 - (-4,877)|0 - (0)
 Phoenix Suns|April 8, 2018|1,915,529 - (-64)|37,858 - (-7,359)|0 - (0)
 Phoenix Suns|April 7, 2018|1,915,593 - (-17)|45,217 - (+5,752)|0 - (0)
 Phoenix Suns|April 6, 2018|1,915,610 - (-35)|39,465 - (+353)|0 - (0)
 Phoenix Suns|April 5, 2018|1,915,645 - (-97)|39,112 - (+1,875)|0 - (0)
 Phoenix Suns|April 4, 2018|1,915,742 - (-186)|37,237 - (+3,098)|0 - (0)
