team|date|likes|talking_about|check_ins
 New Orleans Pelicans|April 20, 2018|1,725,274 - (+1,095)|66,213 - (+3,010)|0 - (0)
 New Orleans Pelicans|April 19, 2018|1,724,179 - (+833)|63,203 - (+8,042)|0 - (0)
 New Orleans Pelicans|April 18, 2018|1,723,346 - (+790)|55,161 - (-13,166)|0 - (0)
 New Orleans Pelicans|April 17, 2018|1,722,556 - (+289)|68,327 - (-2,636)|0 - (0)
 New Orleans Pelicans|April 16, 2018|1,722,267 - (+717)|70,963 - (+14,191)|0 - (0)
 New Orleans Pelicans|April 15, 2018|1,721,550 - (+682)|56,772 - (-980)|0 - (0)
 New Orleans Pelicans|April 14, 2018|1,720,868 - (+207)|57,752 - (+3,368)|0 - (0)
 New Orleans Pelicans|April 13, 2018|1,720,661 - (+264)|54,384 - (+4,724)|0 - (0)
 New Orleans Pelicans|April 12, 2018|1,720,397 - (+590)|49,660 - (+5,885)|0 - (0)
 New Orleans Pelicans|April 11, 2018|1,719,807 - (+555)|43,775 - (+22,807)|0 - (0)
 New Orleans Pelicans|April 10, 2018|1,719,252 - (+171)|20,968 - (+680)|0 - (0)
 New Orleans Pelicans|April 9, 2018|1,719,081 - (+105)|20,288 - (+3,236)|0 - (0)
 New Orleans Pelicans|April 8, 2018|1,718,976 - (+155)|17,052 - (+1,700)|0 - (0)
 New Orleans Pelicans|April 7, 2018|1,718,821 - (+14)|15,352 - (-371)|0 - (0)
 New Orleans Pelicans|April 6, 2018|1,718,807 - (-6)|15,723 - (+779)|0 - (0)
 New Orleans Pelicans|April 5, 2018|1,718,813 - (-4)|14,944 - (+323)|0 - (0)
 New Orleans Pelicans|April 4, 2018|1,718,817 - (-28)|14,621 - (-553)|0 - (0)
 New Orleans Pelicans|April 3, 2018|1,718,845 - (+47)|15,174 - (+364)|0 - (0)
 New Orleans Pelicans|April 2, 2018|1,718,798 - (+166)|14,810 - (+2,064)|0 - (0)
 New Orleans Pelicans|April 1, 2018|1,718,632 - (+182)|12,746 - (+4,417)|0 - (0)
 New Orleans Pelicans|March 31, 2018|1,718,450 - (+132)|8,329 - (-2,654)|0 - (0)
 New Orleans Pelicans|March 30, 2018|1,718,318 - (-21)|10,983 - (-4,492)|0 - (0)
 New Orleans Pelicans|March 29, 2018|1,718,339 - (+4)|15,475 - (-567)|0 - (0)
 New Orleans Pelicans|March 28, 2018|1,718,335 - (+55)|16,042 - (-239)|0 - (0)
 New Orleans Pelicans|March 27, 2018|1,718,280 - (+17)|16,281 - (-409)|0 - (0)
 New Orleans Pelicans|March 26, 2018|1,718,263 - (+86)|16,690 - (-822)|0 - (0)
 New Orleans Pelicans|March 25, 2018|1,718,177 - (+42)|17,512 - (-93)|0 - (0)
 New Orleans Pelicans|March 24, 2018|1,718,135 - (+85)|17,605 - (+3,517)|0 - (0)
 New Orleans Pelicans|March 23, 2018|1,718,050 - (+140)|14,088 - (-2,544)|0 - (0)
 New Orleans Pelicans|March 22, 2018|1,717,910 - (+167)|16,632 - (+1,065)|0 - (0)
 New Orleans Pelicans|March 21, 2018|1,717,743 - (+20)|15,567 - (-1,428)|0 - (0)
 New Orleans Pelicans|March 20, 2018|1,717,723 - (+104)|16,995 - (+163)|0 - (0)
 New Orleans Pelicans|March 19, 2018|1,717,619 - (+57)|16,832 - (-1,339)|0 - (0)
 New Orleans Pelicans|March 18, 2018|1,717,562 - (-16)|18,171 - (+25)|0 - (0)
 New Orleans Pelicans|March 17, 2018|1,717,578 - (-159)|18,146 - (+2,652)|0 - (0)
 New Orleans Pelicans|March 16, 2018|1,717,737 - (+103)|15,494 - (-5,452)|0 - (0)
 New Orleans Pelicans|March 15, 2018|1,717,634 - (+30)|20,946 - (-4,486)|0 - (0)
 New Orleans Pelicans|March 14, 2018|1,717,604 - (+32)|25,432 - (-2,147)|0 - (0)
 New Orleans Pelicans|March 13, 2018|1,717,572 - (+95)|27,579 - (-2,233)|0 - (0)
 New Orleans Pelicans|March 12, 2018|1,717,477 - (+39)|29,812 - (+569)|0 - (0)
 New Orleans Pelicans|March 11, 2018|1,717,438 - (+17)|29,243 - (+834)|0 - (0)
 New Orleans Pelicans|March 10, 2018|1,717,421 - (+73)|28,409 - (+905)|0 - (0)
 New Orleans Pelicans|March 9, 2018|1,717,348 - (+133)|27,504 - (+3,634)|0 - (0)
 New Orleans Pelicans|March 8, 2018|1,717,215 - (+128)|23,870 - (+2,628)|0 - (0)
 New Orleans Pelicans|March 7, 2018|1,717,087 - (+42)|21,242 - (+3,052)|0 - (0)
 New Orleans Pelicans|March 6, 2018|1,717,045 - (+41)|18,190 - (-600)|0 - (0)
 New Orleans Pelicans|March 5, 2018|1,717,004 - (+12)|18,790 - (-603)|0 - (0)
 New Orleans Pelicans|March 4, 2018|1,716,992 - (-13)|19,393 - (-341)|0 - (0)
 New Orleans Pelicans|March 3, 2018|1,717,005 - (+35)|19,734 - (+1,916)|0 - (0)
 New Orleans Pelicans|March 2, 2018|1,716,970 - (+32)|17,818 - (+1,218)|0 - (0)
 New Orleans Pelicans|March 1, 2018|1,716,938 - (+100)|16,600 - (+1,768)|0 - (0)
 New Orleans Pelicans|February 28, 2018|1,716,838 - (+118)|14,832 - (+2,476)|0 - (0)
 New Orleans Pelicans|February 27, 2018|1,716,720 - (+13)|12,356 - (-1,042)|0 - (0)
 New Orleans Pelicans|February 26, 2018|1,716,707 - (+19)|13,398 - (-3,028)|0 - (0)
 New Orleans Pelicans|February 25, 2018|1,716,688 - (+79)|16,426 - (+688)|0 - (0)
