team|date|likes|talking_about|check_ins
 Portland Trail Blazers|May 17, 2018|2,438,147 - (-171)|6,086 - (-1,492)|0 - (0)
 Portland Trail Blazers|May 16, 2018|2,438,318 - (-162)|7,578 - (-335)|0 - (0)
 Portland Trail Blazers|May 15, 2018|2,438,480 - (-169)|7,913 - (+790)|0 - (0)
 Portland Trail Blazers|May 14, 2018|2,438,649 - (-130)|7,123 - (+117)|0 - (0)
 Portland Trail Blazers|May 13, 2018|2,438,779 - (-199)|7,006 - (+391)|0 - (0)
 Portland Trail Blazers|May 12, 2018|2,438,978 - (-180)|6,615 - (+245)|0 - (0)
 Portland Trail Blazers|May 11, 2018|2,439,158 - (-202)|6,370 - (+1,090)|0 - (0)
 Portland Trail Blazers|May 10, 2018|2,439,360 - (-149)|5,280 - (-34)|0 - (0)
 Portland Trail Blazers|May 9, 2018|2,439,509 - (-87)|5,314 - (+423)|0 - (0)
 Portland Trail Blazers|May 8, 2018|2,439,596 - (-122)|4,891 - (-340)|0 - (0)
 Portland Trail Blazers|May 7, 2018|2,439,718 - (-144)|5,231 - (+22)|0 - (0)
 Portland Trail Blazers|May 6, 2018|2,439,862 - (-165)|5,209 - (+89)|0 - (0)
 Portland Trail Blazers|May 5, 2018|2,440,027 - (-137)|5,120 - (+845)|0 - (0)
 Portland Trail Blazers|May 4, 2018|2,440,164 - (-172)|4,275 - (-230)|0 - (0)
 Portland Trail Blazers|May 3, 2018|2,440,336 - (-159)|4,505 - (-1,081)|0 - (0)
 Portland Trail Blazers|May 2, 2018|2,440,495 - (-111)|5,586 - (-1,238)|0 - (0)
 Portland Trail Blazers|May 1, 2018|2,440,606 - (-81)|6,824 - (-1,532)|0 - (0)
 Portland Trail Blazers|April 30, 2018|2,440,687 - (-139)|8,356 - (-8,404)|0 - (0)
 Portland Trail Blazers|April 29, 2018|2,440,826 - (-105)|16,760 - (-11,259)|0 - (0)
 Portland Trail Blazers|April 28, 2018|2,440,931 - (-186)|28,019 - (-1,861)|0 - (0)
 Portland Trail Blazers|April 27, 2018|2,441,117 - (-207)|29,880 - (-3,547)|0 - (0)
 Portland Trail Blazers|April 26, 2018|2,441,324 - (-166)|33,427 - (-1,243)|0 - (0)
 Portland Trail Blazers|April 25, 2018|2,441,490 - (-184)|34,670 - (-4,418)|0 - (0)
 Portland Trail Blazers|April 24, 2018|2,441,674 - (-152)|39,088 - (+2,778)|0 - (0)
 Portland Trail Blazers|April 23, 2018|2,441,826 - (-235)|36,310 - (+6,813)|0 - (0)
 Portland Trail Blazers|April 22, 2018|2,442,061 - (-52)|29,497 - (-10,080)|0 - (0)
 Portland Trail Blazers|April 21, 2018|2,442,113 - (-155)|39,577 - (+2,395)|0 - (0)
 Portland Trail Blazers|April 20, 2018|2,442,268 - (+4)|37,182 - (-13,367)|0 - (0)
 Portland Trail Blazers|April 19, 2018|2,442,264 - (-53)|50,549 - (-4,711)|0 - (0)
 Portland Trail Blazers|April 18, 2018|2,442,317 - (+189)|55,260 - (-201)|0 - (0)
 Portland Trail Blazers|April 17, 2018|2,442,128 - (+19)|55,461 - (+281)|0 - (0)
 Portland Trail Blazers|April 16, 2018|2,442,109 - (+127)|55,180 - (+8,492)|0 - (0)
 Portland Trail Blazers|April 15, 2018|2,441,982 - (+300)|46,688 - (+491)|0 - (-18,308)
 Portland Trail Blazers|April 14, 2018|2,441,682 - (-49)|46,197 - (+2,156)|18,308 - (0)
 Portland Trail Blazers|April 13, 2018|2,441,731 - (+59)|44,041 - (+15,275)|18,308 - (+10)
 Portland Trail Blazers|April 12, 2018|2,441,672 - (-12)|28,766 - (+424)|18,298 - (+641)
 Portland Trail Blazers|April 11, 2018|2,441,684 - (-143)|28,342 - (+1,717)|17,657 - (+4)
 Portland Trail Blazers|April 10, 2018|2,441,827 - (-44)|26,625 - (-6,007)|17,653 - (-2)
 Portland Trail Blazers|April 9, 2018|2,441,871 - (-110)|32,632 - (-4,312)|17,655 - (0)
 Portland Trail Blazers|April 8, 2018|2,441,981 - (-117)|36,944 - (-2,030)|17,655 - (+1)
 Portland Trail Blazers|April 7, 2018|2,442,098 - (-118)|38,974 - (+662)|17,654 - (+3)
 Portland Trail Blazers|April 6, 2018|2,442,216 - (-116)|38,312 - (-5,820)|17,651 - (-1)
 Portland Trail Blazers|April 5, 2018|2,442,332 - (-173)|44,132 - (-10,027)|17,652 - (+1)
 Portland Trail Blazers|April 4, 2018|2,442,505 - (-106)|54,159 - (+354)|17,651 - (0)
