team|date|likes|talking_about|check_ins
 Washington Wizards|March 7, 2018|1,539,643 - (+17)|8,470 - (-1,038)|0 - (0)
 Washington Wizards|March 6, 2018|1,539,626 - (-19)|9,508 - (-333)|0 - (0)
 Washington Wizards|March 5, 2018|1,539,645 - (+12)|9,841 - (-682)|0 - (0)
 Washington Wizards|March 4, 2018|1,539,633 - (+4)|10,523 - (-289)|0 - (0)
 Washington Wizards|March 3, 2018|1,539,629 - (+23)|10,812 - (-2,752)|0 - (0)
 Washington Wizards|March 2, 2018|1,539,606 - (-11)|13,564 - (-2,266)|0 - (0)
 Washington Wizards|March 1, 2018|1,539,617 - (+99)|15,830 - (+914)|0 - (0)
 Washington Wizards|February 28, 2018|1,539,518 - (+54)|14,916 - (+335)|0 - (0)
 Washington Wizards|February 27, 2018|1,539,464 - (-26)|14,581 - (-205)|0 - (0)
 Washington Wizards|February 26, 2018|1,539,490 - (+76)|14,786 - (-1,925)|0 - (0)
 Washington Wizards|February 25, 2018|1,539,414 - (+28)|16,711 - (+780)|0 - (0)
 Washington Wizards|February 24, 2018|1,539,386 - (+129)|15,931 - (+5,161)|0 - (0)
 Washington Wizards|February 23, 2018|1,539,257 - (+169)|10,770 - (-1,592)|0 - (0)
 Washington Wizards|February 22, 2018|1,539,088 - (-36)|12,362 - (-1,864)|0 - (0)
 Washington Wizards|February 21, 2018|1,539,124 - (-45)|14,226 - (-65)|0 - (0)
 Washington Wizards|February 20, 2018|1,539,169 - (+11)|14,291 - (+2,153)|0 - (0)
 Washington Wizards|February 19, 2018|1,539,158 - (+26)|12,138 - (-110)|0 - (0)
 Washington Wizards|February 18, 2018|1,539,132 - (-8)|12,248 - (+97)|0 - (0)
 Washington Wizards|February 17, 2018|1,539,140 - (-4)|12,151 - (+344)|0 - (0)
 Washington Wizards|February 16, 2018|1,539,144 - (+35)|11,807 - (+1,682)|0 - (0)
 Washington Wizards|February 15, 2018|1,539,109 - (-53)|10,125 - (-586)|0 - (0)
 Washington Wizards|February 14, 2018|1,539,162 - (+14)|10,711 - (-1,995)|0 - (0)
 Washington Wizards|February 13, 2018|1,539,148 - (+28)|12,706 - (-1,188)|0 - (0)
 Washington Wizards|February 12, 2018|1,539,120 - (+93)|13,894 - (+380)|0 - (0)
 Washington Wizards|February 11, 2018|1,539,027 - (+82)|13,514 - (-545)|0 - (0)
 Washington Wizards|February 10, 2018|1,538,945 - (+77)|14,059 - (+752)|0 - (0)
 Washington Wizards|February 9, 2018|1,538,868 - (+145)|13,307 - (-721)|0 - (0)
 Washington Wizards|February 8, 2018|1,538,723 - (-21)|14,028 - (+928)|0 - (0)
 Washington Wizards|February 7, 2018|1,538,744 - (+37)|13,100 - (+401)|0 - (0)
 Washington Wizards|February 6, 2018|1,538,707 - (+74)|12,699 - (+716)|0 - (0)
 Washington Wizards|February 5, 2018|1,538,633 - (+105)|11,983 - (+1,434)|0 - (0)
 Washington Wizards|February 4, 2018|1,538,528 - (+4)|10,549 - (-116)|0 - (0)
 Washington Wizards|February 3, 2018|1,538,524 - (-12)|10,665 - (+55)|0 - (0)
 Washington Wizards|February 2, 2018|1,538,536 - (+66)|10,610 - (-2,075)|0 - (0)
