team|date|likes|talking_about|check_ins
 Dallas Mavericks|May 21, 2018|4,440,396 - (-247)|12,064 - (-221)|50,667 - (+1)
 Dallas Mavericks|May 20, 2018|4,440,643 - (-236)|12,285 - (-119)|50,666 - (-2)
 Dallas Mavericks|May 19, 2018|4,440,879 - (-233)|12,404 - (+1,679)|50,668 - (+4)
 Dallas Mavericks|May 18, 2018|4,441,112 - (-258)|10,725 - (+4,217)|50,664 - (-3)
 Dallas Mavericks|May 17, 2018|4,441,370 - (-264)|6,508 - (+302)|50,667 - (+2)
 Dallas Mavericks|May 16, 2018|4,441,634 - (-287)|6,206 - (+772)|50,665 - (+2)
 Dallas Mavericks|May 15, 2018|4,441,921 - (-291)|5,434 - (-128)|50,663 - (+1)
 Dallas Mavericks|May 14, 2018|4,442,212 - (-271)|5,562 - (+230)|50,662 - (-2)
 Dallas Mavericks|May 13, 2018|4,442,483 - (-360)|5,332 - (-454)|50,664 - (+3)
 Dallas Mavericks|May 12, 2018|4,442,843 - (-340)|5,786 - (-767)|50,661 - (0)
 Dallas Mavericks|May 11, 2018|4,443,183 - (-380)|6,553 - (+676)|50,661 - (0)
 Dallas Mavericks|May 10, 2018|4,443,563 - (-325)|5,877 - (-224)|50,661 - (-1)
 Dallas Mavericks|May 9, 2018|4,443,888 - (-296)|6,101 - (-1,398)|50,662 - (+1)
 Dallas Mavericks|May 8, 2018|4,444,184 - (-336)|7,499 - (-40)|50,661 - (-3)
 Dallas Mavericks|May 7, 2018|4,444,520 - (-277)|7,539 - (+672)|50,664 - (-1)
 Dallas Mavericks|May 6, 2018|4,444,797 - (-331)|6,867 - (+1,510)|50,665 - (0)
 Dallas Mavericks|May 5, 2018|4,445,128 - (-376)|5,357 - (+33)|50,665 - (+2)
 Dallas Mavericks|May 4, 2018|4,445,504 - (-267)|5,324 - (+88)|50,663 - (+2)
 Dallas Mavericks|May 3, 2018|4,445,771 - (-402)|5,236 - (+2,521)|50,661 - (-1)
 Dallas Mavericks|May 2, 2018|4,446,173 - (-321)|2,715 - (-26)|50,662 - (-4)
 Dallas Mavericks|May 1, 2018|4,446,494 - (-258)|2,741 - (-677)|50,666 - (+1)
 Dallas Mavericks|April 30, 2018|4,446,752 - (-337)|3,418 - (-148)|50,665 - (-3)
 Dallas Mavericks|April 29, 2018|4,447,089 - (-400)|3,566 - (-46)|50,668 - (-2)
 Dallas Mavericks|April 28, 2018|4,447,489 - (-325)|3,612 - (+119)|50,670 - (-1)
 Dallas Mavericks|April 27, 2018|4,447,814 - (-397)|3,493 - (-137)|50,671 - (0)
 Dallas Mavericks|April 26, 2018|4,448,211 - (-397)|3,630 - (-42)|50,671 - (-1)
 Dallas Mavericks|April 25, 2018|4,448,608 - (-381)|3,672 - (+422)|50,672 - (0)
 Dallas Mavericks|April 24, 2018|4,448,989 - (-323)|3,250 - (+114)|50,672 - (0)
 Dallas Mavericks|April 23, 2018|4,449,312 - (-334)|3,136 - (+23)|50,672 - (+1)
 Dallas Mavericks|April 22, 2018|4,449,646 - (-379)|3,113 - (-337)|50,671 - (-5)
