team|date|likes|talking_about|check_ins
 Boston Celtics|May 14, 2018|9,026,963 - (+12,851)|345,852 - (+91,332)|0 - (0)
 Boston Celtics|May 13, 2018|9,014,112 - (+1,195)|254,520 - (-8,526)|0 - (0)
 Boston Celtics|May 12, 2018|9,012,917 - (+672)|263,046 - (-18,650)|0 - (0)
 Boston Celtics|May 11, 2018|9,012,245 - (+1,936)|281,696 - (+14,591)|0 - (0)
 Boston Celtics|May 10, 2018|9,010,309 - (+2,280)|267,105 - (+31,874)|0 - (0)
 Boston Celtics|May 9, 2018|9,008,029 - (+499)|235,231 - (-4,726)|0 - (0)
 Boston Celtics|May 8, 2018|9,007,530 - (+971)|239,957 - (-9,349)|0 - (0)
 Boston Celtics|May 7, 2018|9,006,559 - (+699)|249,306 - (-3,116)|0 - (0)
 Boston Celtics|May 6, 2018|9,005,860 - (+1,225)|252,422 - (+2,578)|0 - (0)
 Boston Celtics|May 5, 2018|9,004,635 - (+725)|249,844 - (+43,870)|0 - (0)
 Boston Celtics|May 4, 2018|9,003,910 - (+910)|205,974 - (+20,328)|0 - (0)
 Boston Celtics|May 3, 2018|9,003,000 - (+105)|185,646 - (+938)|0 - (0)
 Boston Celtics|May 2, 2018|9,002,895 - (+775)|184,708 - (+9,003)|0 - (0)
 Boston Celtics|May 1, 2018|9,002,120 - (+1,063)|175,705 - (+15,321)|0 - (0)
 Boston Celtics|April 30, 2018|9,001,057 - (+945)|160,384 - (+41,660)|0 - (0)
 Boston Celtics|April 29, 2018|9,000,112 - (+1,119)|118,724 - (+33,667)|0 - (0)
 Boston Celtics|April 28, 2018|8,998,993 - (-145)|85,057 - (-908)|0 - (0)
 Boston Celtics|April 27, 2018|8,999,138 - (+182)|85,965 - (+1,557)|0 - (0)
 Boston Celtics|April 26, 2018|8,998,956 - (-166)|84,408 - (-4,112)|0 - (0)
 Boston Celtics|April 25, 2018|8,999,122 - (+63)|88,520 - (-14,619)|0 - (0)
 Boston Celtics|April 24, 2018|8,999,059 - (-358)|103,139 - (-11,573)|0 - (0)
 Boston Celtics|April 23, 2018|8,999,417 - (-108)|114,712 - (-32,065)|0 - (0)
 Boston Celtics|April 22, 2018|8,999,525 - (-237)|146,777 - (-4,554)|0 - (0)
 Boston Celtics|April 21, 2018|8,999,762 - (+156)|151,331 - (-10,689)|0 - (0)
 Boston Celtics|April 20, 2018|8,999,606 - (-170)|162,020 - (-3,010)|0 - (0)
 Boston Celtics|April 19, 2018|8,999,776 - (-251)|165,030 - (+13,418)|0 - (0)
 Boston Celtics|April 18, 2018|9,000,027 - (+579)|151,612 - (+15,697)|0 - (0)
 Boston Celtics|April 17, 2018|8,999,448 - (+386)|135,915 - (+11,624)|0 - (0)
 Boston Celtics|April 16, 2018|8,999,062 - (+1,205)|124,291 - (+41,423)|0 - (0)
 Boston Celtics|April 15, 2018|8,997,857 - (+243)|82,868 - (+17,573)|0 - (0)
 Boston Celtics|April 14, 2018|8,997,614 - (-82)|65,295 - (-6,319)|0 - (0)
 Boston Celtics|April 13, 2018|8,997,696 - (-111)|71,614 - (+8,673)|0 - (0)
 Boston Celtics|April 12, 2018|8,997,807 - (-373)|62,941 - (-1,395)|0 - (0)
 Boston Celtics|April 11, 2018|8,998,180 - (-288)|64,336 - (-4,749)|0 - (0)
 Boston Celtics|April 10, 2018|8,998,468 - (-398)|69,085 - (+1,312)|0 - (0)
 Boston Celtics|April 9, 2018|8,998,866 - (-344)|67,773 - (+2,839)|0 - (0)
 Boston Celtics|April 8, 2018|8,999,210 - (-436)|64,934 - (+662)|0 - (0)
 Boston Celtics|April 7, 2018|8,999,646 - (-307)|64,272 - (+2,066)|0 - (0)
 Boston Celtics|April 6, 2018|8,999,953 - (-401)|62,206 - (-20,141)|0 - (0)
 Boston Celtics|April 5, 2018|9,000,354 - (-476)|82,347 - (-6,809)|0 - (0)
 Boston Celtics|April 4, 2018|9,000,830 - (-380)|89,156 - (-4,080)|0 - (0)
 Boston Celtics|April 3, 2018|9,001,210 - (-134)|93,236 - (-5,924)|0 - (0)
 Boston Celtics|April 2, 2018|9,001,344 - (+8)|99,160 - (+6,599)|0 - (0)
