team|date|likes|talking_about|check_ins
 Memphis Grizzlies|March 20, 2018|1,838,030 - (-50)|7,909 - (-275)|0 - (0)
 Memphis Grizzlies|March 19, 2018|1,838,080 - (-107)|8,184 - (+2,043)|0 - (0)
 Memphis Grizzlies|March 18, 2018|1,838,187 - (-126)|6,141 - (-803)|0 - (0)
 Memphis Grizzlies|March 17, 2018|1,838,313 - (-312)|6,944 - (+283)|0 - (0)
 Memphis Grizzlies|March 16, 2018|1,838,625 - (-138)|6,661 - (+308)|0 - (0)
 Memphis Grizzlies|March 15, 2018|1,838,763 - (-160)|6,353 - (+102)|0 - (0)
 Memphis Grizzlies|March 14, 2018|1,838,923 - (-87)|6,251 - (+277)|0 - (0)
 Memphis Grizzlies|March 13, 2018|1,839,010 - (-49)|5,974 - (-437)|0 - (0)
 Memphis Grizzlies|March 12, 2018|1,839,059 - (-115)|6,411 - (+563)|0 - (0)
 Memphis Grizzlies|March 11, 2018|1,839,174 - (-147)|5,848 - (-708)|0 - (0)
 Memphis Grizzlies|March 10, 2018|1,839,321 - (-111)|6,556 - (-195)|0 - (0)
 Memphis Grizzlies|March 9, 2018|1,839,432 - (-26)|6,751 - (+80)|0 - (0)
 Memphis Grizzlies|March 8, 2018|1,839,458 - (-64)|6,671 - (-353)|0 - (0)
 Memphis Grizzlies|March 7, 2018|1,839,522 - (-54)|7,024 - (+691)|0 - (0)
 Memphis Grizzlies|March 6, 2018|1,839,576 - (-46)|6,333 - (+180)|0 - (0)
 Memphis Grizzlies|March 5, 2018|1,839,622 - (-74)|6,153 - (+572)|0 - (0)
 Memphis Grizzlies|March 4, 2018|1,839,696 - (-94)|5,581 - (+936)|0 - (0)
 Memphis Grizzlies|March 3, 2018|1,839,790 - (-69)|4,645 - (-497)|0 - (0)
 Memphis Grizzlies|March 2, 2018|1,839,859 - (-88)|5,142 - (+1,146)|0 - (0)
 Memphis Grizzlies|March 1, 2018|1,839,947 - (-75)|3,996 - (+69)|0 - (0)
 Memphis Grizzlies|February 28, 2018|1,840,022 - (-71)|3,927 - (+207)|0 - (0)
 Memphis Grizzlies|February 27, 2018|1,840,093 - (-108)|3,720 - (+30)|0 - (0)
 Memphis Grizzlies|February 26, 2018|1,840,201 - (-69)|3,690 - (-99)|0 - (0)
 Memphis Grizzlies|February 25, 2018|1,840,270 - (-48)|3,789 - (+568)|0 - (0)
 Memphis Grizzlies|February 24, 2018|1,840,318 - (+26)|3,221 - (-351)|0 - (0)
 Memphis Grizzlies|February 23, 2018|1,840,292 - (-55)|3,572 - (-735)|0 - (0)
 Memphis Grizzlies|February 22, 2018|1,840,347 - (-106)|4,307 - (-913)|0 - (0)
