team|date|likes|talking_about|check_ins
 Sacramento Kings|May 18, 2018|5,836,909 - (-82)|162,009 - (-13,657)|33,363 - (0)
 Sacramento Kings|May 17, 2018|5,836,991 - (+7,067)|175,666 - (-977)|33,363 - (-3)
 Sacramento Kings|May 16, 2018|5,829,924 - (+12,509)|176,643 - (-6,967)|33,366 - (-4)
 Sacramento Kings|May 15, 2018|5,817,415 - (+12,262)|183,610 - (-3,132)|33,370 - (-2)
 Sacramento Kings|May 14, 2018|5,805,153 - (+12,182)|186,742 - (+5,938)|33,372 - (0)
 Sacramento Kings|May 13, 2018|5,792,971 - (+16,344)|180,804 - (+25,883)|33,372 - (+3)
 Sacramento Kings|May 12, 2018|5,776,627 - (+20,769)|154,921 - (+27,314)|33,369 - (+4)
 Sacramento Kings|May 11, 2018|5,755,858 - (+13,890)|127,607 - (+1,815)|33,365 - (+1)
 Sacramento Kings|May 10, 2018|5,741,968 - (+11,623)|125,792 - (-11,679)|33,364 - (-1)
 Sacramento Kings|May 9, 2018|5,730,345 - (+13,159)|137,471 - (-3,709)|33,365 - (-2)
 Sacramento Kings|May 8, 2018|5,717,186 - (+14,131)|141,180 - (+2,368)|33,367 - (0)
 Sacramento Kings|May 7, 2018|5,703,055 - (+13,674)|138,812 - (-6,094)|33,367 - (0)
 Sacramento Kings|May 6, 2018|5,689,381 - (+5,142)|144,906 - (-22,354)|33,367 - (-1)
 Sacramento Kings|May 5, 2018|5,684,239 - (-527)|167,260 - (+7,455)|33,368 - (-5)
 Sacramento Kings|May 4, 2018|5,684,766 - (+14,968)|159,805 - (+9,900)|33,373 - (+1)
 Sacramento Kings|May 3, 2018|5,669,798 - (+16,010)|149,905 - (+6,200)|33,372 - (+1)
 Sacramento Kings|May 2, 2018|5,653,788 - (+16,785)|143,705 - (-1,250)|33,371 - (-1)
 Sacramento Kings|May 1, 2018|5,637,003 - (+14,721)|144,955 - (-6,736)|33,372 - (-5)
 Sacramento Kings|April 30, 2018|5,622,282 - (+12,539)|151,691 - (-3,014)|33,377 - (-3)
 Sacramento Kings|April 29, 2018|5,609,743 - (+12,263)|154,705 - (-5,118)|33,380 - (+1)
 Sacramento Kings|April 28, 2018|5,597,480 - (+10,695)|159,823 - (-299)|33,379 - (+1)
 Sacramento Kings|April 27, 2018|5,586,785 - (+11,487)|160,122 - (-695)|33,378 - (0)
 Sacramento Kings|April 26, 2018|5,575,298 - (+13,217)|160,817 - (-4,986)|33,378 - (-3)
 Sacramento Kings|April 25, 2018|5,562,081 - (+13,651)|165,803 - (-12,613)|33,381 - (-3)
 Sacramento Kings|April 24, 2018|5,548,430 - (+13,627)|178,416 - (-13,180)|33,384 - (-3)
 Sacramento Kings|April 23, 2018|5,534,803 - (+12,921)|191,596 - (-5,547)|33,387 - (-2)
 Sacramento Kings|April 22, 2018|5,521,882 - (+13,604)|197,143 - (-10,305)|33,389 - (0)
 Sacramento Kings|April 21, 2018|5,508,278 - (+9,438)|207,448 - (-6,147)|33,389 - (-1)
 Sacramento Kings|April 20, 2018|5,498,840 - (+12,186)|213,595 - (-25,862)|33,390 - (+2)
 Sacramento Kings|April 19, 2018|5,486,654 - (+14,424)|239,457 - (-32,613)|33,388 - (+4)
 Sacramento Kings|April 18, 2018|5,472,230 - (+13,479)|272,070 - (-6,399)|33,384 - (-2)
 Sacramento Kings|April 17, 2018|5,458,751 - (+14,526)|278,469 - (-5,859)|33,386 - (0)
 Sacramento Kings|April 16, 2018|5,444,225 - (+14,079)|284,328 - (-9,667)|33,386 - (0)
 Sacramento Kings|April 15, 2018|5,430,146 - (+14,837)|293,995 - (-10,548)|33,386 - (+2)
 Sacramento Kings|April 14, 2018|5,415,309 - (+10,476)|304,543 - (+26,991)|33,384 - (+4)
 Sacramento Kings|April 13, 2018|5,404,833 - (+15,602)|277,552 - (+36,942)|33,380 - (+27)
 Sacramento Kings|April 12, 2018|5,389,231 - (+17,782)|240,610 - (-3,312)|33,353 - (+580)
 Sacramento Kings|April 11, 2018|5,371,449 - (+16,306)|243,922 - (-29,636)|32,773 - (0)
