team|date|likes|talking_about|check_ins
 Los Angeles Lakers|May 14, 2018|21,454,369 - (-1,293)|21,119 - (+84)|0 - (0)
 Los Angeles Lakers|May 13, 2018|21,455,662 - (-1,615)|21,035 - (-104)|0 - (0)
 Los Angeles Lakers|May 12, 2018|21,457,277 - (-1,682)|21,139 - (-899)|0 - (0)
 Los Angeles Lakers|May 11, 2018|21,458,959 - (-1,689)|22,038 - (-1,065)|0 - (0)
 Los Angeles Lakers|May 10, 2018|21,460,648 - (-1,643)|23,103 - (-854)|0 - (0)
 Los Angeles Lakers|May 9, 2018|21,462,291 - (-1,339)|23,957 - (+898)|0 - (0)
 Los Angeles Lakers|May 8, 2018|21,463,630 - (-1,142)|23,059 - (-562)|0 - (0)
 Los Angeles Lakers|May 7, 2018|21,464,772 - (-1,440)|23,621 - (-424)|0 - (0)
 Los Angeles Lakers|May 6, 2018|21,466,212 - (-1,393)|24,045 - (-49)|0 - (0)
 Los Angeles Lakers|May 5, 2018|21,467,605 - (-1,477)|24,094 - (-705)|0 - (0)
 Los Angeles Lakers|May 4, 2018|21,469,082 - (-1,552)|24,799 - (-1,349)|0 - (0)
 Los Angeles Lakers|May 3, 2018|21,470,634 - (-1,690)|26,148 - (-420)|0 - (0)
 Los Angeles Lakers|May 2, 2018|21,472,324 - (-1,164)|26,568 - (-2,835)|0 - (0)
 Los Angeles Lakers|May 1, 2018|21,473,488 - (-1,251)|29,403 - (-3,309)|0 - (0)
 Los Angeles Lakers|April 30, 2018|21,474,739 - (-1,361)|32,712 - (-2,308)|0 - (0)
 Los Angeles Lakers|April 29, 2018|21,476,100 - (-1,451)|35,020 - (-2,083)|0 - (0)
 Los Angeles Lakers|April 28, 2018|21,477,551 - (-1,768)|37,103 - (-2,173)|0 - (0)
 Los Angeles Lakers|April 27, 2018|21,479,319 - (-1,954)|39,276 - (-9,311)|0 - (0)
 Los Angeles Lakers|April 26, 2018|21,481,273 - (-1,740)|48,587 - (-3,550)|0 - (0)
 Los Angeles Lakers|April 25, 2018|21,483,013 - (-1,613)|52,137 - (-6,257)|0 - (0)
 Los Angeles Lakers|April 24, 2018|21,484,626 - (-1,517)|58,394 - (-12,435)|0 - (0)
 Los Angeles Lakers|April 23, 2018|21,486,143 - (-1,533)|70,829 - (-8,718)|0 - (0)
 Los Angeles Lakers|April 22, 2018|21,487,676 - (-1,816)|79,547 - (-23,764)|0 - (0)
 Los Angeles Lakers|April 21, 2018|21,489,492 - (-1,404)|103,311 - (-28,595)|0 - (0)
 Los Angeles Lakers|April 20, 2018|21,490,896 - (-1,484)|131,906 - (-88,435)|0 - (0)
 Los Angeles Lakers|April 19, 2018|21,492,380 - (-2,159)|220,341 - (-137,889)|0 - (0)
 Los Angeles Lakers|April 18, 2018|21,494,539 - (-959)|358,230 - (-4,007)|0 - (0)
 Los Angeles Lakers|April 17, 2018|21,495,498 - (-931)|362,237 - (+5,570)|0 - (0)
 Los Angeles Lakers|April 16, 2018|21,496,429 - (-842)|356,667 - (+14,573)|0 - (0)
 Los Angeles Lakers|April 15, 2018|21,497,271 - (-678)|342,094 - (+24,682)|0 - (0)
 Los Angeles Lakers|April 14, 2018|21,497,949 - (-924)|317,412 - (+55,241)|0 - (0)
 Los Angeles Lakers|April 13, 2018|21,498,873 - (-547)|262,171 - (+149,269)|0 - (0)
 Los Angeles Lakers|April 12, 2018|21,499,420 - (+281)|112,902 - (+21,771)|0 - (0)
 Los Angeles Lakers|April 11, 2018|21,499,139 - (-1,327)|91,131 - (+6,835)|0 - (0)
 Los Angeles Lakers|April 10, 2018|21,500,466 - (-1,341)|84,296 - (+1,865)|0 - (0)
 Los Angeles Lakers|April 9, 2018|21,501,807 - (-1,486)|82,431 - (-465)|0 - (0)
 Los Angeles Lakers|April 8, 2018|21,503,293 - (-1,664)|82,896 - (+7,487)|0 - (0)
 Los Angeles Lakers|April 7, 2018|21,504,957 - (-1,509)|75,409 - (+16,492)|0 - (0)
 Los Angeles Lakers|April 6, 2018|21,506,466 - (-1,769)|58,917 - (+9,346)|0 - (0)
 Los Angeles Lakers|April 5, 2018|21,508,235 - (-1,596)|49,571 - (-5,196)|0 - (0)
 Los Angeles Lakers|April 4, 2018|21,509,831 - (-1,354)|54,767 - (-3,830)|0 - (0)
 Los Angeles Lakers|April 3, 2018|21,511,185 - (-1,027)|58,597 - (-6,211)|0 - (0)
 Los Angeles Lakers|April 2, 2018|21,512,212 - (-1,042)|64,808 - (-4,651)|0 - (0)
 Los Angeles Lakers|April 1, 2018|21,513,254 - (-1,096)|69,459 - (-5,154)|0 - (0)
 Los Angeles Lakers|March 31, 2018|21,514,350 - (-1,224)|74,613 - (+1,342)|0 - (0)
 Los Angeles Lakers|March 30, 2018|21,515,574 - (-1,507)|73,271 - (+3,444)|0 - (0)
 Los Angeles Lakers|March 29, 2018|21,517,081 - (-1,381)|69,827 - (+4,262)|0 - (0)
 Los Angeles Lakers|March 28, 2018|21,518,462 - (-802)|65,565 - (+6,985)|0 - (0)
 Los Angeles Lakers|March 27, 2018|21,519,264 - (-693)|58,580 - (+4,690)|0 - (0)
 Los Angeles Lakers|March 26, 2018|21,519,957 - (-966)|53,890 - (+11,453)|0 - (0)
 Los Angeles Lakers|March 25, 2018|21,520,923 - (-976)|42,437 - (-677)|0 - (0)
 Los Angeles Lakers|March 24, 2018|21,521,899 - (-1,106)|43,114 - (+2,057)|0 - (0)
 Los Angeles Lakers|March 23, 2018|21,523,005 - (-1,119)|41,057 - (-3,405)|0 - (0)
 Los Angeles Lakers|March 22, 2018|21,524,124 - (-1,049)|44,462 - (-28,552)|0 - (0)
 Los Angeles Lakers|March 21, 2018|21,525,173 - (-1,041)|73,014 - (-20,489)|0 - (0)
 Los Angeles Lakers|March 20, 2018|21,526,214 - (-954)|93,503 - (-20,817)|0 - (0)
 Los Angeles Lakers|March 19, 2018|21,527,168 - (-986)|114,320 - (-22,657)|0 - (0)
 Los Angeles Lakers|March 18, 2018|21,528,154 - (-1,044)|136,977 - (-1,285)|0 - (0)
 Los Angeles Lakers|March 17, 2018|21,529,198 - (-3,203)|138,262 - (-4,220)|0 - (0)
 Los Angeles Lakers|March 16, 2018|21,532,401 - (-1,031)|142,482 - (+748)|0 - (0)
 Los Angeles Lakers|March 15, 2018|21,533,432 - (-807)|141,734 - (+17,970)|0 - (0)
 Los Angeles Lakers|March 14, 2018|21,534,239 - (-274)|123,764 - (+2,790)|0 - (0)
 Los Angeles Lakers|March 13, 2018|21,534,513 - (+76)|120,974 - (+14,701)|0 - (0)
 Los Angeles Lakers|March 12, 2018|21,534,437 - (-716)|106,273 - (-71,344)|0 - (0)
 Los Angeles Lakers|March 11, 2018|21,535,153 - (-1,437)|177,617 - (-10,752)|0 - (0)
 Los Angeles Lakers|March 10, 2018|21,536,590 - (-1,491)|188,369 - (-7,222)|0 - (0)
 Los Angeles Lakers|March 9, 2018|21,538,081 - (-1,516)|195,591 - (-4,939)|0 - (0)
 Los Angeles Lakers|March 8, 2018|21,539,597 - (-1,445)|200,530 - (+2,895)|0 - (0)
 Los Angeles Lakers|March 7, 2018|21,541,042 - (-1,272)|197,635 - (+15,434)|0 - (0)
 Los Angeles Lakers|March 6, 2018|21,542,314 - (-1,096)|182,201 - (+50,634)|0 - (0)
 Los Angeles Lakers|March 5, 2018|21,543,410 - (-1,159)|131,567 - (+17,610)|0 - (0)
