team|date|likes|talking_about|check_ins
 Chicago Bulls|April 24, 2018|18,312,202 - (-1,481)|64,733 - (-3,344)|0 - (0)
 Chicago Bulls|April 23, 2018|18,313,683 - (-1,592)|68,077 - (-2,131)|0 - (0)
 Chicago Bulls|April 22, 2018|18,315,275 - (-1,611)|70,208 - (+2,003)|0 - (0)
 Chicago Bulls|April 21, 2018|18,316,886 - (-1,527)|68,205 - (+3,960)|0 - (0)
 Chicago Bulls|April 20, 2018|18,318,413 - (-1,688)|64,245 - (-6,797)|0 - (0)
 Chicago Bulls|April 19, 2018|18,320,101 - (-2,192)|71,042 - (-6,567)|0 - (0)
 Chicago Bulls|April 18, 2018|18,322,293 - (-1,097)|77,609 - (-3,441)|0 - (0)
 Chicago Bulls|April 17, 2018|18,323,390 - (-1,157)|81,050 - (-2,887)|0 - (0)
 Chicago Bulls|April 16, 2018|18,324,547 - (-1,106)|83,937 - (+7,060)|0 - (0)
 Chicago Bulls|April 15, 2018|18,325,653 - (-1,188)|76,877 - (-2,474)|0 - (0)
 Chicago Bulls|April 14, 2018|18,326,841 - (-1,416)|79,351 - (+9,149)|0 - (0)
 Chicago Bulls|April 13, 2018|18,328,257 - (-1,605)|70,202 - (+7,846)|0 - (0)
 Chicago Bulls|April 12, 2018|18,329,862 - (-1,721)|62,356 - (+6,000)|0 - (0)
 Chicago Bulls|April 11, 2018|18,331,583 - (-1,457)|56,356 - (+7,541)|0 - (0)
 Chicago Bulls|April 10, 2018|18,333,040 - (-1,372)|48,815 - (+13)|0 - (0)
 Chicago Bulls|April 9, 2018|18,334,412 - (-1,318)|48,802 - (-5,865)|0 - (0)
 Chicago Bulls|April 8, 2018|18,335,730 - (-1,539)|54,667 - (-3,654)|0 - (0)
 Chicago Bulls|April 7, 2018|18,337,269 - (-1,430)|58,321 - (-3,360)|0 - (0)
 Chicago Bulls|April 6, 2018|18,338,699 - (-1,544)|61,681 - (-9,016)|0 - (0)
 Chicago Bulls|April 5, 2018|18,340,243 - (-1,556)|70,697 - (-19,520)|0 - (0)
 Chicago Bulls|April 4, 2018|18,341,799 - (-1,280)|90,217 - (-1,978)|0 - (0)
 Chicago Bulls|April 3, 2018|18,343,079 - (-1,084)|92,195 - (-7,822)|0 - (0)
 Chicago Bulls|April 2, 2018|18,344,163 - (-1,054)|100,017 - (-22,087)|0 - (0)
 Chicago Bulls|April 1, 2018|18,345,217 - (-1,179)|122,104 - (-2,936)|0 - (0)
 Chicago Bulls|March 31, 2018|18,346,396 - (-1,357)|125,040 - (-16,286)|0 - (0)
 Chicago Bulls|March 30, 2018|18,347,753 - (-1,290)|141,326 - (+815)|0 - (0)
 Chicago Bulls|March 29, 2018|18,349,043 - (-1,242)|140,511 - (+12,924)|0 - (0)
 Chicago Bulls|March 28, 2018|18,350,285 - (-944)|127,587 - (+4,504)|0 - (0)
 Chicago Bulls|March 27, 2018|18,351,229 - (-715)|123,083 - (+18,632)|0 - (0)
 Chicago Bulls|March 26, 2018|18,351,944 - (-206)|104,451 - (+15,686)|0 - (0)
 Chicago Bulls|March 25, 2018|18,352,150 - (-929)|88,765 - (+8,888)|0 - (0)
 Chicago Bulls|March 24, 2018|18,353,079 - (-820)|79,877 - (+26,021)|0 - (0)
 Chicago Bulls|March 23, 2018|18,353,899 - (-1,285)|53,856 - (+2,685)|0 - (0)
 Chicago Bulls|March 22, 2018|18,355,184 - (-1,315)|51,171 - (-2,306)|0 - (0)
 Chicago Bulls|March 21, 2018|18,356,499 - (-1,278)|53,477 - (-4,839)|0 - (0)
 Chicago Bulls|March 20, 2018|18,357,777 - (-1,088)|58,316 - (-1,528)|0 - (0)
 Chicago Bulls|March 19, 2018|18,358,865 - (-1,199)|59,844 - (+3,392)|0 - (0)
 Chicago Bulls|March 18, 2018|18,360,064 - (-1,215)|56,452 - (-6,177)|0 - (0)
 Chicago Bulls|March 17, 2018|18,361,279 - (-3,458)|62,629 - (+4,180)|0 - (0)
 Chicago Bulls|March 16, 2018|18,364,737 - (-1,512)|58,449 - (-5,184)|0 - (0)
 Chicago Bulls|March 15, 2018|18,366,249 - (-1,494)|63,633 - (-1,858)|0 - (0)
 Chicago Bulls|March 14, 2018|18,367,743 - (-897)|65,491 - (+894)|0 - (0)
 Chicago Bulls|March 13, 2018|18,368,640 - (-1,094)|64,597 - (+5,905)|0 - (0)
 Chicago Bulls|March 12, 2018|18,369,734 - (-1,192)|58,692 - (+3,463)|0 - (0)
 Chicago Bulls|March 11, 2018|18,370,926 - (-1,347)|55,229 - (-2,243)|0 - (0)
 Chicago Bulls|March 10, 2018|18,372,273 - (-1,377)|57,472 - (-2,111)|0 - (0)
 Chicago Bulls|March 9, 2018|18,373,650 - (-1,797)|59,583 - (+9,386)|0 - (0)
 Chicago Bulls|March 8, 2018|18,375,447 - (-1,760)|50,197 - (-1,703)|0 - (0)
 Chicago Bulls|March 7, 2018|18,377,207 - (-1,595)|51,900 - (+1,745)|0 - (0)
 Chicago Bulls|March 6, 2018|18,378,802 - (-1,505)|50,155 - (-232)|0 - (0)
 Chicago Bulls|March 5, 2018|18,380,307 - (-1,265)|50,387 - (-961)|0 - (0)
 Chicago Bulls|March 4, 2018|18,381,572 - (-1,550)|51,348 - (-516)|0 - (0)
 Chicago Bulls|March 3, 2018|18,383,122 - (-1,462)|51,864 - (-2,425)|0 - (0)
 Chicago Bulls|March 2, 2018|18,384,584 - (-1,579)|54,289 - (-5,838)|0 - (0)
 Chicago Bulls|March 1, 2018|18,386,163 - (-1,258)|60,127 - (-3,116)|0 - (0)
 Chicago Bulls|February 28, 2018|18,387,421 - (-1,226)|63,243 - (-3,304)|0 - (0)
 Chicago Bulls|February 27, 2018|18,388,647 - (-1,714)|66,547 - (-19,105)|0 - (0)
 Chicago Bulls|February 26, 2018|18,390,361 - (-1,301)|85,652 - (-31,591)|0 - (0)
 Chicago Bulls|February 25, 2018|18,391,662 - (-1,320)|117,243 - (-119,713)|0 - (0)
 Chicago Bulls|February 24, 2018|18,392,982 - (-1,170)|236,956 - (+2,515)|0 - (0)
 Chicago Bulls|February 23, 2018|18,394,152 - (-1,452)|234,441 - (+1,520)|0 - (0)
 Chicago Bulls|February 22, 2018|18,395,604 - (-1,132)|232,921 - (-821)|0 - (0)
 Chicago Bulls|February 21, 2018|18,396,736 - (-796)|233,742 - (+3,106)|0 - (0)
 Chicago Bulls|February 20, 2018|18,397,532 - (-590)|230,636 - (+28,320)|0 - (0)
 Chicago Bulls|February 19, 2018|18,398,122 - (-657)|202,316 - (+110,841)|0 - (0)
 Chicago Bulls|February 18, 2018|18,398,779 - (-748)|91,475 - (-22,674)|0 - (0)
 Chicago Bulls|February 17, 2018|18,399,527 - (-1,282)|114,149 - (-10,812)|0 - (0)
 Chicago Bulls|February 16, 2018|18,400,809 - (-1,457)|124,961 - (+9,825)|0 - (0)
 Chicago Bulls|February 15, 2018|18,402,266 - (-1,395)|115,136 - (+1,137)|0 - (0)
 Chicago Bulls|February 14, 2018|18,403,661 - (-1,214)|113,999 - (-14,495)|0 - (0)
 Chicago Bulls|February 13, 2018|18,404,875 - (-1,357)|128,494 - (-1,137)|0 - (0)
 Chicago Bulls|February 12, 2018|18,406,232 - (-1,067)|129,631 - (+14,995)|0 - (0)
 Chicago Bulls|February 11, 2018|18,407,299 - (-1,216)|114,636 - (+42,668)|0 - (0)
 Chicago Bulls|February 10, 2018|18,408,515 - (-1,233)|71,968 - (+274)|0 - (0)
 Chicago Bulls|February 9, 2018|18,409,748 - (-1,238)|71,694 - (-9,211)|0 - (0)
