account|team|date|followers|following|tweets|lists|favourites
@DallasMavs|Dallas Mavericks|May 16, 2019|1,564,465  (+243)|510  (+1)|39,173  (+10)|7,310  (+3)|5,689  (+4)
@DallasMavs|Dallas Mavericks|May 15, 2019|1,564,222  (+251)|509  (0)|39,163  (+4)|7,307  (+2)|5,685  (+6)
@DallasMavs|Dallas Mavericks|May 14, 2019|1,563,971  (+191)|509  (0)|39,159  (+9)|7,305  (-5)|5,679  (+2)
@DallasMavs|Dallas Mavericks|May 13, 2019|1,563,780  (+164)|509  (0)|39,150  (+3)|7,310  (+3)|5,677  (0)
@DallasMavs|Dallas Mavericks|May 12, 2019|1,563,616  (+146)|509  (0)|39,147  (+2)|7,307  (-6)|5,677  (+2)
@DallasMavs|Dallas Mavericks|May 11, 2019|1,563,470  (+51)|509  (0)|39,145  (+3)|7,313  (+8)|5,675  (+2)
@DallasMavs|Dallas Mavericks|May 10, 2019|1,563,419  (+66)|509  (0)|39,142  (+4)|7,305  (0)|5,673  (+1)
@DallasMavs|Dallas Mavericks|May 9, 2019|1,563,353  (+387)|509  (0)|39,138  (+6)|7,305  (-1)|5,672  (+2)
@DallasMavs|Dallas Mavericks|May 8, 2019|1,562,966  (+321)|509  (0)|39,132  (+2)|7,306  (-3)|5,670  (-1)
@DallasMavs|Dallas Mavericks|May 7, 2019|1,562,645  (+210)|509  (0)|39,130  (+5)|7,309  (+9)|5,671  (0)
@DallasMavs|Dallas Mavericks|May 6, 2019|1,562,435  (+268)|509  (0)|39,125  (+1)|7,300  (-5)|5,671  (0)
@DallasMavs|Dallas Mavericks|May 5, 2019|1,562,167  (+228)|509  (0)|39,124  (+1)|7,305  (+1)|5,671  (0)
@DallasMavs|Dallas Mavericks|May 4, 2019|1,561,939  (+178)|509  (0)|39,123  (+8)|7,304  (-5)|5,671  (+1)
@DallasMavs|Dallas Mavericks|May 3, 2019|1,561,761  (+307)|509  (0)|39,115  (+3)|7,309  (+5)|5,670  (+1)
@DallasMavs|Dallas Mavericks|May 2, 2019|1,561,454  (+219)|509  (0)|39,112  (+11)|7,304  (+6)|5,669  (+3)
@DallasMavs|Dallas Mavericks|May 1, 2019|1,561,235  (+276)|509  (0)|39,101  (+3)|7,298  (0)|5,666  (+1)
@DallasMavs|Dallas Mavericks|April 30, 2019|1,560,959  (+306)|509  (0)|39,098  (0)|7,298  (+4)|5,665  (+1)
@DallasMavs|Dallas Mavericks|April 29, 2019|1,560,653  (+424)|509  (0)|39,098  (+1)|7,294  (-6)|5,664  (+2)
@DallasMavs|Dallas Mavericks|April 28, 2019|1,560,229  (+439)|509  (0)|39,097  (0)|7,300  (0)|5,662  (0)
@DallasMavs|Dallas Mavericks|April 27, 2019|1,559,790  (+345)|509  (0)|39,097  (0)|7,300  (0)|5,662  (0)
@DallasMavs|Dallas Mavericks|April 26, 2019|1,559,445  (+451)|509  (0)|39,097  (+4)|7,300  (+2)|5,662  (0)
@DallasMavs|Dallas Mavericks|April 25, 2019|1,558,994  (+575)|509  (0)|39,093  (+5)|7,298  (0)|5,662  (+3)
@DallasMavs|Dallas Mavericks|April 24, 2019|1,558,419  (+588)|509  (0)|39,088  (+2)|7,298  (+1)|5,659  (-1)
@DallasMavs|Dallas Mavericks|April 23, 2019|1,557,831  (+325)|509  (0)|39,086  (+5)|7,297  (-4)|5,660  (+4)
@DallasMavs|Dallas Mavericks|April 22, 2019|1,557,506  (+522)|509  (0)|39,081  (+2)|7,301  (+4)|5,656  (+2)
@DallasMavs|Dallas Mavericks|April 21, 2019|1,556,984  (+531)|509  (0)|39,079  (+2)|7,297  (-2)|5,654  (0)
@DallasMavs|Dallas Mavericks|April 20, 2019|1,556,453  (+378)|509  (0)|39,077  (+2)|7,299  (+10)|5,654  (+2)
@DallasMavs|Dallas Mavericks|April 19, 2019|1,556,075  (+372)|509  (0)|39,075  (0)|7,289  (+4)|5,652  (-1)
@DallasMavs|Dallas Mavericks|April 18, 2019|1,555,703  (+448)|509  (0)|39,075  (+1)|7,285  (0)|5,653  (+1)
@DallasMavs|Dallas Mavericks|April 17, 2019|1,555,255  (+388)|509  (0)|39,074  (0)|7,285  (+1)|5,652  (0)
@DallasMavs|Dallas Mavericks|April 16, 2019|1,554,867  (+572)|509  (0)|39,074  (+5)|7,284  (-4)|5,652  (+3)
@DallasMavs|Dallas Mavericks|April 15, 2019|1,554,295  (+529)|509  (0)|39,069  (+4)|7,288  (-3)|5,649  (0)
@DallasMavs|Dallas Mavericks|April 14, 2019|1,553,766  (+573)|509  (0)|39,065  (+3)|7,291  (+6)|5,649  (+3)
@DallasMavs|Dallas Mavericks|April 13, 2019|1,553,193  (+405)|509  (0)|39,062  (+7)|7,285  (-5)|5,646  (+4)
@DallasMavs|Dallas Mavericks|April 12, 2019|1,552,788  (+615)|509  (0)|39,055  (+8)|7,290  (+3)|5,642  (+7)
@DallasMavs|Dallas Mavericks|April 11, 2019|1,552,173  (+937)|509  (0)|39,047  (+34)|7,287  (-3)|5,635  (+19)
@DallasMavs|Dallas Mavericks|April 10, 2019|1,551,236  (+2,007)|509  (+1)|39,013  (+79)|7,290  (+9)|5,616  (+45)
