account|team|date|followers|following|tweets|lists|favourites
@Sixers|Philadelphia 76ers|February 1, 2019|1,632,459  (+1,009)|387  (+1)|52,465  (+43)|6,616  (+1)|7,239  (+3)
@Sixers|Philadelphia 76ers|January 31, 2019|1,631,450  (+520)|386  (0)|52,422  (+8)|6,615  (-1)|7,236  (0)
@Sixers|Philadelphia 76ers|January 30, 2019|1,630,930  (+99)|386  (-2)|52,414  (+39)|6,616  (-6)|7,236  (+1)
@Sixers|Philadelphia 76ers|January 29, 2019|1,630,831  (+616)|388  (0)|52,375  (+5)|6,622  (+5)|7,235  (0)
@Sixers|Philadelphia 76ers|January 28, 2019|1,630,215  (+649)|388  (0)|52,370  (+2)|6,617  (-1)|7,235  (0)
@Sixers|Philadelphia 76ers|January 27, 2019|1,629,566  (+597)|388  (0)|52,368  (+35)|6,618  (-2)|7,235  (+1)
@Sixers|Philadelphia 76ers|January 26, 2019|1,628,969  (+644)|388  (0)|52,333  (+2)|6,620  (-13)|7,234  (-13)
@Sixers|Philadelphia 76ers|January 25, 2019|1,628,325  (+613)|388  (0)|52,331  (+15)|6,633  (+12)|7,247  (-1)
@Sixers|Philadelphia 76ers|January 24, 2019|1,627,712  (+769)|388  (+1)|52,316  (+49)|6,621  (-2)|7,248  (+7)
@Sixers|Philadelphia 76ers|January 23, 2019|1,626,943  (+611)|387  (0)|52,267  (+6)|6,623  (+8)|7,241  (+2)
@Sixers|Philadelphia 76ers|January 22, 2019|1,626,332  (+750)|387  (0)|52,261  (+43)|6,615  (+8)|7,239  (-1)
@Sixers|Philadelphia 76ers|January 21, 2019|1,625,582  (+661)|387  (0)|52,218  (+5)|6,607  (0)|7,240  (0)
@Sixers|Philadelphia 76ers|January 20, 2019|1,624,921  (+699)|387  (0)|52,213  (+54)|6,607  (+4)|7,240  (0)
@Sixers|Philadelphia 76ers|January 19, 2019|1,624,222  (+512)|387  (0)|52,159  (+4)|6,603  (+1)|7,240  (0)
