account|team|date|followers|following|tweets|lists|favourites
@cavs|Cleveland Cavaliers|May 11, 2015|733,914  (+3,040)|1,490  (0)|18,402  (+53)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 10, 2015|730,874  (+950)|1,490  (+2)|18,349  (+9)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 9, 2015|729,924  (+1,594)|1,488  (+1)|18,340  (+74)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 8, 2015|728,330  (+827)|1,487  (0)|18,266  (+8)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 7, 2015|727,503  (+1,748)|1,487  (0)|18,258  (+63)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 6, 2015|725,755  (+829)|1,487  (0)|18,195  (+13)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 5, 2015|724,926  (+1,661)|1,487  (+2)|18,182  (+51)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 4, 2015|723,265  (+900)|1,485  (0)|18,131  (+8)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 3, 2015|722,365  (+877)|1,485  (0)|18,123  (+7)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 2, 2015|721,488  (+613)|1,485  (-1)|18,116  (+9)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|May 1, 2015|720,875  (+922)|1,486  (-1)|18,107  (+15)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 30, 2015|719,953  (+868)|1,487  (+1)|18,092  (+9)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 29, 2015|719,085  (+909)|1,486  (-1)|18,083  (+11)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 28, 2015|718,176  (+1,077)|1,487  (-1)|18,072  (+10)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 27, 2015|717,099  (+2,328)|1,488  (0)|18,062  (+53)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 26, 2015|714,771  (+1,014)|1,488  (0)|18,009  (+11)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 25, 2015|713,757  (+897)|1,488  (0)|17,998  (+11)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 24, 2015|712,860  (+1,506)|1,488  (0)|17,987  (+70)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 23, 2015|711,354  (+988)|1,488  (+1)|17,917  (+13)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 22, 2015|710,366  (+1,625)|1,487  (+2)|17,904  (+51)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 21, 2015|708,741  (+1,078)|1,485  (+1)|17,853  (+12)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 20, 2015|707,663  (+2,656)|1,484  (0)|17,841  (+68)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 19, 2015|705,007  (+943)|1,484  (+1)|17,773  (+18)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 18, 2015|704,064  (+771)|1,483  (+2)|17,755  (+18)|0  (0)|0  (0)
