account|team|date|followers|following|tweets|lists|favourites
@NYKnicks|NEW YORK KNICKS|November 11, 2019|2,152,280  (+120)|260  (0)|48,880  (+16)|10,221  (+5)|893  (0)
@NYKnicks|NEW YORK KNICKS|November 10, 2019|2,152,160  (+240)|260  (0)|48,864  (+3)|10,216  (+2)|893  (0)
@NYKnicks|NEW YORK KNICKS|November 9, 2019|2,151,920  (+256)|260  (0)|48,861  (+26)|10,214  (+4)|893  (+2)
@NYKnicks|NEW YORK KNICKS|November 8, 2019|2,151,664  (+178)|260  (0)|48,835  (+4)|10,210  (+1)|891  (+1)
@NYKnicks|NEW YORK KNICKS|November 7, 2019|2,151,486  (+190)|260  (0)|48,831  (+18)|10,209  (-3)|890  (+1)
@NYKnicks|NEW YORK KNICKS|November 6, 2019|2,151,296  (+216)|260  (0)|48,813  (+5)|10,212  (+4)|889  (+1)
@NYKnicks|NEW YORK KNICKS|November 5, 2019|2,151,080  (+255)|260  (0)|48,808  (+2)|10,208  (+1)|888  (0)
@NYKnicks|NEW YORK KNICKS|November 4, 2019|2,150,825  (+286)|260  (0)|48,806  (+15)|10,207  (+6)|888  (0)
@NYKnicks|NEW YORK KNICKS|November 3, 2019|2,150,539  (+229)|260  (0)|48,791  (+4)|10,201  (-4)|888  (+1)
@NYKnicks|NEW YORK KNICKS|November 2, 2019|2,150,310  (+274)|260  (0)|48,787  (+19)|10,205  (+7)|887  (+1)
@NYKnicks|NEW YORK KNICKS|November 1, 2019|2,150,036  (+235)|260  (0)|48,768  (+5)|10,198  (+1)|886  (0)
@NYKnicks|NEW YORK KNICKS|October 31, 2019|2,149,801  (+295)|260  (0)|48,763  (+20)|10,197  (0)|886  (0)
@NYKnicks|NEW YORK KNICKS|October 30, 2019|2,149,506  (+337)|260  (0)|48,743  (+3)|10,197  (+1)|886  (+1)
@NYKnicks|NEW YORK KNICKS|October 29, 2019|2,149,169  (+522)|260  (0)|48,740  (+37)|10,196  (+6)|885  (+1)
@NYKnicks|NEW YORK KNICKS|October 28, 2019|2,148,647  (+333)|260  (0)|48,703  (+5)|10,190  (+6)|884  (0)
@NYKnicks|NEW YORK KNICKS|October 27, 2019|2,148,314  (+374)|260  (0)|48,698  (+26)|10,184  (+3)|884  (0)
@NYKnicks|NEW YORK KNICKS|October 26, 2019|2,147,940  (+318)|260  (0)|48,672  (+18)|10,181  (+1)|884  (+1)
@NYKnicks|NEW YORK KNICKS|October 25, 2019|2,147,622  (+367)|260  (0)|48,654  (+5)|10,180  (+5)|883  (0)
@NYKnicks|NEW YORK KNICKS|October 24, 2019|2,147,255  (+714)|260  (0)|48,649  (+21)|10,175  (+10)|883  (+1)
@NYKnicks|NEW YORK KNICKS|October 23, 2019|2,146,541  (+438)|260  (0)|48,628  (+11)|10,165  (+2)|882  (0)
