account|team|date|followers|following|tweets|lists|favourites
@OrlandoMagic|Orlando Magic|October 23, 2019|1,490,077  (+167)|877  (+1)|41,401  (+22)|6,912  (+10)|9,449  (+13)
@OrlandoMagic|Orlando Magic|October 22, 2019|1,489,910  (+34)|876  (0)|41,379  (+9)|6,902  (0)|9,436  (+2)
@OrlandoMagic|Orlando Magic|October 21, 2019|1,489,876  (+73)|876  (-1)|41,370  (+3)|6,902  (-2)|9,434  (0)
@OrlandoMagic|Orlando Magic|October 20, 2019|1,489,803  (+29)|877  (0)|41,367  (+2)|6,904  (0)|9,434  (+1)
@OrlandoMagic|Orlando Magic|October 19, 2019|1,489,774  (-14)|877  (0)|41,365  (+2)|6,904  (0)|9,433  (-2)
@OrlandoMagic|Orlando Magic|October 18, 2019|1,489,788  (+35)|877  (0)|41,363  (+21)|6,904  (+2)|9,435  (0)
@OrlandoMagic|Orlando Magic|October 17, 2019|1,489,753  (+47)|877  (0)|41,342  (+9)|6,902  (-1)|9,435  (+3)
@OrlandoMagic|Orlando Magic|October 16, 2019|1,489,706  (+42)|877  (0)|41,333  (+13)|6,903  (+3)|9,432  (+1)
@OrlandoMagic|Orlando Magic|October 15, 2019|1,489,664  (+19)|877  (+1)|41,320  (+3)|6,900  (+1)|9,431  (+5)
@OrlandoMagic|Orlando Magic|October 14, 2019|1,489,645  (+80)|876  (+1)|41,317  (+16)|6,899  (+3)|9,426  (+1)
@OrlandoMagic|Orlando Magic|October 13, 2019|1,489,565  (+85)|875  (0)|41,301  (+7)|6,896  (+1)|9,425  (+4)
@OrlandoMagic|Orlando Magic|October 12, 2019|1,489,480  (+78)|875  (0)|41,294  (+13)|6,895  (-1)|9,421  (0)
@OrlandoMagic|Orlando Magic|October 11, 2019|1,489,402  (+61)|875  (0)|41,281  (+7)|6,896  (+1)|9,421  (-1)
@OrlandoMagic|Orlando Magic|October 10, 2019|1,489,341  (+71)|875  (-2)|41,274  (+17)|6,895  (+4)|9,422  (+1)
@OrlandoMagic|Orlando Magic|October 9, 2019|1,489,270  (+94)|877  (0)|41,257  (+10)|6,891  (+1)|9,421  (+2)
@OrlandoMagic|Orlando Magic|October 8, 2019|1,489,176  (+124)|877  (-1)|41,247  (+23)|6,890  (-2)|9,419  (+4)
@OrlandoMagic|Orlando Magic|October 7, 2019|1,489,052  (+70)|878  (0)|41,224  (+6)|6,892  (+4)|9,415  (+1)
@OrlandoMagic|Orlando Magic|October 6, 2019|1,488,982  (+174)|878  (-1)|41,218  (+23)|6,888  (+6)|9,414  (+9)
@OrlandoMagic|Orlando Magic|October 5, 2019|1,488,808  (+80)|879  (+1)|41,195  (+10)|6,882  (-7)|9,405  (+3)
@OrlandoMagic|Orlando Magic|October 4, 2019|1,488,728  (+80)|878  (0)|41,185  (+8)|6,889  (+7)|9,402  (-4)
@OrlandoMagic|Orlando Magic|October 3, 2019|1,488,648  (0)|878  (0)|41,177  (0)|6,882  (0)|9,406  (0)
